"time","x"
"2016-06-21 07:00:00",0.450980392156862
"2016-06-21 08:00:00",0.305828408758827
"2016-06-21 09:00:00",0.512374930498543
"2016-06-21 10:00:00",0.445320095400101
"2016-06-21 11:00:00",0.434243118689205
"2016-06-21 12:00:00",0.528659764303352
"2016-06-21 13:00:00",0.474635478025617
"2016-06-21 14:00:00",0.449774784512068
"2016-06-21 15:00:00",0.475982326648353
"2016-06-21 16:00:00",0.461711329514407
"2016-06-21 17:00:00",0.462837907323055
"2016-06-21 18:00:00",0.448881900762843
"2016-06-21 19:00:00",0.428464408585156
"2016-06-21 20:00:00",0.459948934074477
"2016-06-21 21:00:00",0.465915282838426
"2016-06-21 22:00:00",0.42881568033433
"2016-06-21 23:00:00",0.463063393845883
"2016-06-22 00:00:00",0.476434305128298
"2016-06-22 01:00:00",0.459342057295898
"2016-06-22 02:00:00",0.492026819155112
"2016-06-22 03:00:00",0.437872438735673
"2016-06-22 04:00:00",0.460661995135193
"2016-06-22 05:00:00",0.483715691174679
"2016-06-22 06:00:00",0.399067537929695
"2016-06-22 07:00:00",0.372101941481086
"2016-06-22 08:00:00",0.461452774767056
"2016-06-22 09:00:00",0.450980392156862
"2016-06-22 10:00:00",0.483134538215993
"2016-06-22 11:00:00",0.452518397571493
"2016-06-22 12:00:00",0.467127418444014
"2016-06-22 13:00:00",0.479834063778518
"2016-06-22 14:00:00",0.462368502472324
"2016-06-22 15:00:00",0.530452350692395
"2016-06-22 16:00:00",0.493996490876558
"2016-06-22 17:00:00",0.485627046504875
"2016-06-22 18:00:00",0.517174658504804
"2016-06-22 19:00:00",0.458695500595616
"2016-06-22 20:00:00",0.495581068979343
"2016-06-22 21:00:00",0.478300613074603
"2016-06-22 22:00:00",0.480798311718505
"2016-06-22 23:00:00",0.489999279047434
"2016-06-23 00:00:00",0.475593941579894
"2016-06-23 01:00:00",0.458818160994394
"2016-06-23 02:00:00",0.472606232123917
"2016-06-23 03:00:00",0.480195721370061
"2016-06-23 04:00:00",0.471933755735601
"2016-06-23 05:00:00",0.46571981687963
"2016-06-23 06:00:00",0.478152947424454
"2016-06-23 07:00:00",0.450980392156862
"2016-06-23 08:00:00",0.521427862890638
